# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
165.6          	U              	(3.14300819e-03 -1.60106954e-03 -5.12633934e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992983e-01 7.90058658e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
165.65         	p              	-4.99873211e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033574e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
165.65         	U              	(3.14300871e-03 -1.60107013e-03 -5.12633565e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992983e-01 7.90058644e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
165.7          	p              	-4.99873307e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032245e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
165.7          	U              	(3.14300805e-03 -1.60106937e-03 -5.12633975e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992984e-01 7.90058666e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
165.75         	p              	-4.99873177e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033553e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
165.75         	U              	(3.14300866e-03 -1.60106998e-03 -5.12633569e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992984e-01 7.90058628e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
165.8          	p              	-4.99873217e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032340e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
165.8          	U              	(3.14300824e-03 -1.60106959e-03 -5.12633894e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992984e-01 7.90058657e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
165.85         	p              	-4.99873178e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033767e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
165.85         	U              	(3.14300865e-03 -1.60107009e-03 -5.12633594e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992984e-01 7.90058632e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
165.9          	p              	-4.99873207e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032427e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
165.9          	U              	(3.14300820e-03 -1.60106961e-03 -5.12633886e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992985e-01 7.90058667e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
165.95         	p              	-4.99873177e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033572e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
165.95         	U              	(3.14300850e-03 -1.60106991e-03 -5.12633637e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992985e-01 7.90058625e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166            	p              	-4.99873230e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032295e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166            	U              	(3.14300823e-03 -1.60106957e-03 -5.12633853e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992985e-01 7.90058655e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.05         	p              	-4.99873146e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033539e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.05         	U              	(3.14300852e-03 -1.60106989e-03 -5.12633649e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992985e-01 7.90058622e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.1          	p              	-4.99873198e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032447e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.1          	U              	(3.14300824e-03 -1.60106962e-03 -5.12633839e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573701e+00 1.70992986e-01 7.90058657e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.15         	p              	-4.99873148e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033711e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.15         	U              	(3.14300841e-03 -1.60106984e-03 -5.12633671e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992986e-01 7.90058616e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.2          	p              	-4.99873177e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032494e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.2          	U              	(3.14300821e-03 -1.60106962e-03 -5.12633818e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992986e-01 7.90058653e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.25         	p              	-4.99873161e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033528e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.25         	U              	(3.14300844e-03 -1.60106985e-03 -5.12633667e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992986e-01 7.90058610e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.3          	p              	-4.99873200e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032382e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.3          	U              	(3.14300831e-03 -1.60106968e-03 -5.12633798e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992987e-01 7.90058654e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.35         	p              	-4.99873140e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033870e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.35         	U              	(3.14300837e-03 -1.60106981e-03 -5.12633697e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992987e-01 7.90058606e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.4          	p              	-4.99873186e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032424e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.4          	U              	(3.14300818e-03 -1.60106959e-03 -5.12633819e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992987e-01 7.90058667e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.45         	p              	-4.99873151e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033674e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.45         	U              	(3.14300832e-03 -1.60106974e-03 -5.12633688e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992987e-01 7.90058602e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.5          	p              	-4.99873202e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032325e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.5          	U              	(3.14300828e-03 -1.60106966e-03 -5.12633776e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992988e-01 7.90058653e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.55         	p              	-4.99873132e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033659e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.55         	U              	(3.14300837e-03 -1.60106978e-03 -5.12633680e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992988e-01 7.90058590e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.6          	p              	-4.99873191e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032494e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.6          	U              	(3.14300824e-03 -1.60106964e-03 -5.12633790e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992988e-01 7.90058654e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.65         	p              	-4.99873154e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033764e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.65         	U              	(3.14300822e-03 -1.60106966e-03 -5.12633721e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992988e-01 7.90058588e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.7          	p              	-4.99873170e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032533e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.7          	U              	(3.14300818e-03 -1.60106961e-03 -5.12633786e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992989e-01 7.90058659e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.75         	p              	-4.99873140e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033549e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.75         	U              	(3.14300829e-03 -1.60106972e-03 -5.12633697e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992989e-01 7.90058586e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.8          	p              	-4.99873195e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032500e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.8          	U              	(3.14300833e-03 -1.60106974e-03 -5.12633744e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573700e+00 1.70992989e-01 7.90058655e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.85         	p              	-4.99873122e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033544e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.85         	U              	(3.14300829e-03 -1.60106969e-03 -5.12633704e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992989e-01 7.90058582e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.9          	p              	-4.99873180e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032651e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
166.9          	U              	(3.14300820e-03 -1.60106962e-03 -5.12633768e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992989e-01 7.90058651e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
166.95         	p              	-4.99873165e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033535e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
166.95         	U              	(3.14300811e-03 -1.60106955e-03 -5.12633743e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992990e-01 7.90058576e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167            	p              	-4.99873153e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032689e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167            	U              	(3.14300818e-03 -1.60106963e-03 -5.12633759e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992990e-01 7.90058654e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.05         	p              	-4.99873131e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033360e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167.05         	U              	(3.14300821e-03 -1.60106965e-03 -5.12633718e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992990e-01 7.90058577e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.1          	p              	-4.99873170e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032741e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.1          	U              	(3.14300833e-03 -1.60106976e-03 -5.12633714e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992990e-01 7.90058647e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.15         	p              	-4.99873195e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033430e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167.15         	U              	(3.14300798e-03 -1.60106942e-03 -5.12633808e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992991e-01 7.90058570e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.2          	p              	-4.99873143e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032819e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.2          	U              	(3.14300820e-03 -1.60106964e-03 -5.12633719e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992991e-01 7.90058649e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.25         	p              	-4.99873112e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033212e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167.25         	U              	(3.14300809e-03 -1.60106953e-03 -5.12633760e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992991e-01 7.90058575e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.3          	p              	-4.99873150e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87032976e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.3          	U              	(3.14300838e-03 -1.60106984e-03 -5.12633658e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992991e-01 7.90058637e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.35         	p              	-4.99873115e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87033185e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167.35         	U              	(3.14300810e-03 -1.60106954e-03 -5.12633765e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992992e-01 7.90058568e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.4          	p              	-4.99873126e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033065e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.4          	U              	(3.14300824e-03 -1.60106969e-03 -5.12633690e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992992e-01 7.90058628e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.45         	p              	-4.99873158e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032919e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167.45         	U              	(3.14300794e-03 -1.60106938e-03 -5.12633809e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992992e-01 7.90058576e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.5          	p              	-4.99873100e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033104e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.5          	U              	(3.14300824e-03 -1.60106969e-03 -5.12633682e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992992e-01 7.90058631e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.55         	p              	-4.99873103e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032863e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167.55         	U              	(3.14300803e-03 -1.60106948e-03 -5.12633786e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573699e+00 1.70992992e-01 7.90058583e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.6          	p              	-4.99873107e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033266e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.6          	U              	(3.14300831e-03 -1.60106978e-03 -5.12633649e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992993e-01 7.90058613e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.65         	p              	-4.99873181e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032613e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.65         	U              	(3.14300781e-03 -1.60106926e-03 -5.12633865e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992993e-01 7.90058584e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.7          	p              	-4.99873066e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033329e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.7          	U              	(3.14300825e-03 -1.60106968e-03 -5.12633632e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992993e-01 7.90058601e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.75         	p              	-4.99873080e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032608e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.75         	U              	(3.14300800e-03 -1.60106945e-03 -5.12633805e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992993e-01 7.90058587e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.8          	p              	-4.99873069e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033568e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167.8          	U              	(3.14300834e-03 -1.60106982e-03 -5.12633619e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992994e-01 7.90058598e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.85         	p              	-4.99873161e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032415e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.85         	U              	(3.14300781e-03 -1.60106926e-03 -5.12633880e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992994e-01 7.90058598e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.9          	p              	-4.99873029e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033578e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
167.9          	U              	(3.14300824e-03 -1.60106966e-03 -5.12633620e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992994e-01 7.90058583e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
167.95         	p              	-4.99873059e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032474e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
167.95         	U              	(3.14300794e-03 -1.60106940e-03 -5.12633818e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992994e-01 7.90058592e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
168            	p              	-4.99873032e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033835e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
168            	U              	(3.14300829e-03 -1.60106977e-03 -5.12633611e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992994e-01 7.90058581e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
168.05         	p              	-4.99873055e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032562e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
168.05         	U              	(3.14300792e-03 -1.60106943e-03 -5.12633816e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992995e-01 7.90058600e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
168.1          	p              	-4.99873012e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033658e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
168.1          	U              	(3.14300815e-03 -1.60106963e-03 -5.12633646e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992995e-01 7.90058573e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
168.15         	p              	-4.99873084e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032421e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
168.15         	U              	(3.14300790e-03 -1.60106937e-03 -5.12633806e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992995e-01 7.90058592e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
168.2          	p              	-4.99872996e-01	(1.21582604e-01 1.02709283e+00 2.64491183e-17)	6.87033603e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
168.2          	U              	(3.14300817e-03 -1.60106962e-03 -5.12633651e-20)	(7.02007805e-01 7.59452234e-01 0.00000000e+00)	(1.16573698e+00 1.70992995e-01 7.90058573e-20)	(6.90656563e-01 2.44782347e+00 0.00000000e+00)
168.25         	p              	-4.99873039e-01	(1.21582604e-01 -1.02709283e+00 -2.64491183e-17)	6.87032557e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
