# Field minima and maxima
# Time         	field          	min            	location(min)  	max            	location(max)  
0.05           	p              	-3.75998068e+01	(1.30675477e+01 -1.93303998e+01 1.31458292e-17)	5.02749531e+01	(8.50121714e+00 1.93303998e+01 -3.37940727e-17)
18.95          	p              	-8.26708933e-01	(3.27450028e+00 -3.53071347e-01 -1.23400670e-17)	5.36577560e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
18.95          	U              	(-2.88543072e-01 -5.94930139e-01 -1.51915346e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.37500423e+00 3.60169916e-01 2.31441902e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19             	p              	-8.25121414e-01	(3.27450028e+00 -3.53071347e-01 -1.23400670e-17)	5.36534332e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19             	U              	(-2.90710706e-01 -6.02998352e-01 -1.48943667e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.37814287e+00 3.54734139e-01 2.30241778e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.05          	p              	-8.23542250e-01	(3.27450028e+00 -3.53071347e-01 -1.23400670e-17)	5.36250389e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.05          	U              	(-2.93005368e-01 -6.10715363e-01 -1.45794695e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.38104172e+00 3.49060008e-01 2.28800594e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.1           	p              	-8.20725517e-01	(3.27450028e+00 -3.53071347e-01 -1.23400670e-17)	5.36031255e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.1           	U              	(-2.95430287e-01 -6.18057593e-01 -1.42058134e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.38367458e+00 3.43156365e-01 2.27488776e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.15          	p              	-8.18444066e-01	(3.27450028e+00 -3.53071347e-01 -1.23400670e-17)	5.36028056e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.15          	U              	(-2.97961462e-01 -6.25021867e-01 -1.38332635e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.38600433e+00 3.37025792e-01 2.26168531e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.2           	p              	-8.15793855e-01	(3.27450028e+00 -3.53071347e-01 -1.23400670e-17)	5.35855849e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.2           	U              	(-3.00584283e-01 -6.31592286e-01 -1.34247274e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.38801417e+00 3.30660132e-01 2.24495707e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.25          	p              	-8.12687536e-01	(3.27450028e+00 -3.53071347e-01 -1.23400670e-17)	5.35820180e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.25          	U              	(-3.03282306e-01 -6.37758490e-01 -1.29869254e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.38971615e+00 3.24038515e-01 2.22231314e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.3           	p              	-8.09890261e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.35741037e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.3           	U              	(-3.06021689e-01 -6.43486594e-01 -1.25499676e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.39109645e+00 3.17164246e-01 2.20062429e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.35          	p              	-8.09166902e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.35321536e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.35          	U              	(-3.08798801e-01 -6.48768577e-01 -1.20374264e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.39213062e+00 3.10049638e-01 2.18003426e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.4           	p              	-8.08309185e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.35316947e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.4           	U              	(-3.11573982e-01 -6.53601158e-01 -1.15383185e-19)	(2.18345837e+00 8.59545214e-02 0.00000000e+00)	(1.39281630e+00 3.02700483e-01 2.15686297e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.45          	p              	-8.06731487e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.35244770e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.45          	U              	(-3.45289956e-01 -6.59164089e-01 -1.71824204e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.39314755e+00 2.95117150e-01 2.13166101e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.5           	p              	-8.03932956e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.35193448e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.5           	U              	(-3.37778054e-01 -6.66469951e-01 -1.70155246e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.39310435e+00 2.87292251e-01 2.10427613e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.55          	p              	-8.01000966e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.34980857e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.55          	U              	(-3.29629134e-01 -6.73161265e-01 -1.69265635e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.39270324e+00 2.79228496e-01 2.07406631e-19)	(3.44181188e+00 -1.66665599e+00 2.83886333e-17)
19.6           	p              	-7.98135965e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.34738217e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.6           	U              	(-3.20811790e-01 -6.79219052e-01 -1.68692161e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.30733422e+00 2.79039489e-01 2.03614704e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
19.65          	p              	-7.95903458e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.34734668e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.65          	U              	(-3.11289482e-01 -6.84652924e-01 -1.68756370e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.31082816e+00 2.78896256e-01 2.05027137e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
19.7           	p              	-7.91737554e-01	(3.47803345e+00 -3.52805886e-01 6.33830478e-17)	5.34528260e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.7           	U              	(-3.01028691e-01 -6.89410612e-01 -1.68244527e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.31432387e+00 2.78768159e-01 2.06465028e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
19.75          	p              	-7.87154068e-01	(3.44418941e+00 -5.85804498e-01 0.00000000e+00)	5.34242675e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.75          	U              	(-2.90011756e-01 -6.93482034e-01 -1.68369843e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.31781776e+00 2.78657339e-01 2.07853465e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
19.8           	p              	-7.86469361e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.34281639e-01	(-1.03340804e+00 4.06193460e-02 0.00000000e+00)
19.8           	U              	(-2.78222952e-01 -6.96881057e-01 -1.69060292e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.32130431e+00 2.78563113e-01 2.09224760e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
19.85          	p              	-7.84639423e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.34520395e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
19.85          	U              	(-2.65659469e-01 -6.99603906e-01 -1.69944672e-19)	(2.37337316e+00 4.72468227e-01 0.00000000e+00)	(1.32478105e+00 2.78485410e-01 2.10585491e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
19.9           	p              	-7.82742931e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.34740769e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
19.9           	U              	(-1.59513218e-01 -4.93024124e-01 -3.05948351e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.32824538e+00 2.78424704e-01 2.11920777e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
19.95          	p              	-7.80224366e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.34981081e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
19.95          	U              	(-1.63716426e-01 -5.14415449e-01 -3.02795121e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.33169656e+00 2.78381436e-01 2.13243222e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20             	p              	-7.77454380e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.35234758e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20             	U              	(-1.68030566e-01 -5.35862664e-01 -3.01492317e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.33512849e+00 2.78356181e-01 2.14518934e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.05          	p              	-7.74626343e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.35384995e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.05          	U              	(-1.72423431e-01 -5.57366146e-01 -2.98593380e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.33853965e+00 2.78349317e-01 2.15781771e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.1           	p              	-7.71741346e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.35700983e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.1           	U              	(-1.76834233e-01 -5.78899352e-01 -2.95548014e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.34192526e+00 2.78359944e-01 2.17015373e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.15          	p              	-7.67713629e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.35794827e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.15          	U              	(-1.81237156e-01 -6.00376706e-01 -2.90001045e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.34528802e+00 2.78387290e-01 2.18258865e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.2           	p              	-7.65095931e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.36100559e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.2           	U              	(-1.85588981e-01 -6.21783226e-01 -2.83468409e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.34862157e+00 2.78432425e-01 2.19435532e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.25          	p              	-7.61618349e-01	(3.65557232e+00 -5.85363153e-01 0.00000000e+00)	5.36219373e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.25          	U              	(-1.89842577e-01 -6.43082066e-01 -2.75528992e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.35192480e+00 2.78496810e-01 2.20589278e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.3           	p              	-7.58184874e-01	(3.87482780e+00 -5.84905371e-01 0.00000000e+00)	5.36270725e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.3           	U              	(-1.93930513e-01 -6.64187286e-01 -2.66653605e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.35519509e+00 2.78580132e-01 2.21715656e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.35          	p              	-7.60922344e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.36792979e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.35          	U              	(-1.97744740e-01 -6.85045731e-01 -2.58116162e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.35842395e+00 2.78681884e-01 2.22783264e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.4           	p              	-7.65617123e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.36895269e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.4           	U              	(-2.01246597e-01 -7.05581090e-01 -2.46162896e-19)	(3.09346251e+00 1.17981676e-01 -3.89573231e-17)	(1.36161162e+00 2.78803965e-01 2.23826668e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.45          	p              	-7.69860929e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37015386e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.45          	U              	(-1.33246497e-01 -1.86827040e-02 -2.41300459e-19)	(1.41263523e+00 5.55685452e-02 0.00000000e+00)	(1.36475428e+00 2.78945894e-01 2.24829013e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.5           	p              	-7.73654302e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37276668e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.5           	U              	(-1.30551764e-01 -3.01955625e-03 -2.44876491e-19)	(1.41263523e+00 5.55685452e-02 0.00000000e+00)	(1.36784925e+00 2.79105312e-01 2.25815151e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.55          	p              	-7.77871313e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37283022e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.55          	U              	(-1.27631045e-01 1.26395770e-02 -2.48737651e-19)	(1.41263523e+00 5.55685452e-02 0.00000000e+00)	(1.37089764e+00 2.79282622e-01 2.26774658e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.6           	p              	-7.81697383e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37484425e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.6           	U              	(-2.83701336e-01 -7.46285856e-01 -1.26583156e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.37389412e+00 2.79480597e-01 2.27653155e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.65          	p              	-7.84801715e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37880119e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.65          	U              	(-2.74538829e-01 -7.41296737e-01 -1.41886606e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.37683034e+00 2.79699454e-01 2.28470997e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.7           	p              	-7.88849863e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37695475e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.7           	U              	(-2.64583716e-01 -7.35591313e-01 -1.57708129e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.37971391e+00 2.79936858e-01 2.29326593e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.75          	p              	-7.92035746e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37822361e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.75          	U              	(-2.53890674e-01 -7.29228743e-01 -1.72627416e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.38253692e+00 2.80194606e-01 2.30073966e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.8           	p              	-7.95190052e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37954083e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.8           	U              	(-2.42512107e-01 -7.22260898e-01 -1.86615912e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.38529764e+00 2.80472711e-01 2.30795126e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.85          	p              	-7.98209084e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.37936454e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.85          	U              	(-2.30510251e-01 -7.14723268e-01 -1.99920763e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.38799585e+00 2.80769089e-01 2.31497825e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.9           	p              	-8.00328289e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.38333710e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.9           	U              	(-2.17951537e-01 -7.06705480e-01 -2.12053658e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.39062228e+00 2.81084524e-01 2.32104633e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
20.95          	p              	-8.02938466e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.38308493e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
20.95          	U              	(-2.04920044e-01 -6.98240080e-01 -2.23888149e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.39317707e+00 2.81418712e-01 2.32693126e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21             	p              	-8.05723617e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.38165517e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21             	U              	(-1.91524854e-01 -6.89369172e-01 -2.35646169e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.39566236e+00 2.81772211e-01 2.33244885e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.05          	p              	-8.07614906e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.38360064e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.05          	U              	(-1.79235853e-01 -8.73594694e-01 -1.65109123e-19)	(2.79283550e+00 1.09976269e-01 -1.02317444e-17)	(1.39807068e+00 2.82146119e-01 2.33705846e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.1           	p              	-8.09487759e-01	(-4.06193460e-02 1.03340804e+00 1.51960920e-17)	5.38423302e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.1           	U              	(-1.63753347e-01 -6.70607294e-01 -2.52853238e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.40040019e+00 2.82539586e-01 2.34135775e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.15          	p              	-8.11653510e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38338910e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.15          	U              	(-1.49570921e-01 -6.60791721e-01 -2.61056502e-19)	(2.41396006e+00 9.50409361e-02 0.00000000e+00)	(1.40265216e+00 2.82952955e-01 2.34524820e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.2           	p              	-8.13037653e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38608330e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.2           	U              	(-2.41929978e-01 -5.56533052e-01 -1.16986102e-19)	(2.29660710e+00 -9.04148630e-02 -1.53938003e-17)	(1.40482290e+00 2.83384650e-01 2.34861213e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.25          	p              	-8.14721533e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38463403e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.25          	U              	(-2.32685664e-01 -5.43234779e-01 -1.18860086e-19)	(2.29660710e+00 -9.04148630e-02 -1.53938003e-17)	(1.40691088e+00 2.83834232e-01 2.35152302e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.3           	p              	-8.15893680e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38505160e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.3           	U              	(-2.23113459e-01 -5.29619687e-01 -1.20508027e-19)	(2.29660710e+00 -9.04148630e-02 -1.53938003e-17)	(1.40891177e+00 2.84301873e-01 2.35373712e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.35          	p              	-8.17411806e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38248400e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.35          	U              	(-2.24666888e-01 -6.30362301e-01 -1.22599594e-19)	(2.49318138e+00 -4.96331215e-01 4.80924046e-17)	(1.41082588e+00 2.84788058e-01 2.35553278e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.4           	p              	-8.18227694e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38301007e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.4           	U              	(-9.07962870e-02 -8.84169736e-01 -2.26923867e-19)	(3.49299522e+00 1.17804796e-01 -2.48544724e-17)	(1.41265217e+00 2.85291268e-01 2.35691758e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.45          	p              	-8.19146457e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38226624e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.45          	U              	(-8.39020956e-02 -8.98647650e-01 -2.26034727e-19)	(3.49299522e+00 1.17804796e-01 -2.48544724e-17)	(1.41438692e+00 2.85813849e-01 2.35742173e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.5           	p              	-8.19512141e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38256771e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.5           	U              	(-7.54554918e-02 -9.11362975e-01 -2.25165409e-19)	(3.49299522e+00 1.17804796e-01 -2.48544724e-17)	(1.41602846e+00 2.86353625e-01 2.35761855e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.55          	p              	-8.19917038e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38267005e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
21.55          	U              	(-6.54135701e-02 -9.22236993e-01 -2.25202701e-19)	(3.49299522e+00 1.17804796e-01 -2.48544724e-17)	(1.41757635e+00 2.86911183e-01 2.35722798e-19)	(-5.23566379e-02 1.33115645e+00 0.00000000e+00)
21.6           	p              	-8.19889049e-01	(-1.21582604e-01 1.02709283e+00 0.00000000e+00)	5.38333422e-01	(-1.03340804e+00 -4.06193460e-02 0.00000000e+00)
